itemCode,yahooID,itemName,description,amzbulletpoint1,amzbulletpoint2,amzbulletpoint3,amzbulletpoint4,amzbulletpoint5
WRWD24580,yellowstone-ii-tab-top-valance,Yellowstone II Tab Top Valance,"With its stunning Native American-inspired geometrics in turquoise, red, and shades of brown, the Yellowstone II Tab Top Valance is the perfect addition to your tribal bedroom. <ul><li>Acrylic/poly/wool blend</li> <li>Yellowstone fabric</li> <li>60""W x 17""L; 3""H tabs</li> <li>Blanket stitch on outside edge</li> <li>Made in the USA</li> </ul> ~ Ships from the manufacturer. Allow 3 to 5 weeks. Cannot express ship.",,,,,
WW5386498019,bear-cubs-stained-glass-wall-art,Bear Cubs Stained Glass Wall Art,"Bring color and wildlife artistry to your windows with this glass bear cub wall hanging printed in fade-resistant inks and framed in black moulding. Includes chain for hanging. Measures 14""W x 20""H. ~",,,,,
VVCL2079,scroll-metal-table-lamp-w-western-shade,Scroll Metal Table Lamp w/ Western Shade,"Surprise your guests with this scrolled metal lamp, topped by a printed fabric shade with generous lacing. Uses one 3-way 100-watt max bulb. Surprise your guests with this scrolled metal lamp, topped by a printed fabric shade with generous lacing. Uses one 3-way 100-watt max bulb.",,,,,
WRWD24570,yellowstone-ii-geometric-pillow,Yellowstone II Geometric Pillow,"The Yellowstone II Geometric Pillow brings tribal style to your bedroom with stunning Native American-inspired geometrics in turquoise, red, and shades of brown. <ul><li>Acrylic/poly/wool blend with poly fill</li> <li>Yellowstone fabric</li> <li>20""W x 20""L</li> <li>Blanket stitch on outside edge</li> <li>Made in the USA</li> </ul> ~ Ships from the manufacturer. Allow 3 to 5 weeks. Cannot express ship.",,,,,
SCMO38968,antler-table-lamp-with-custom-fabric-shade,Antler Table Lamp with Custom Fabric Shade,"Shed light on your gatherings with the Antler Table Lamp with Custom Fabric Shade, crafted with faux antlers with a tied look for lovely lodge flair.<ul><li>30""H</li> <li>Faux antler base</li> <li>Dalton finish</li> <li>Uses one 150-watt max bulb</li> <li>Custom fabric shade</li> </ul> ~ Ships from the manufacturer. Allow 1 week. Cannot express ship.",,,,,
DLART9723,birch-bark-round-waste-basket,Birch Bark Round Waste Basket,"A Black Forest Decor Exclusive - Handcrafted from natural birch bark with laced details, the accessories add a woodland element to your room. Measures 10""Dia. x 12""H. ~",,,,,
DS13046,kissing-black-bears-napkin-holder,Kissing Black Bears Napkin Holder,"Exclusive - An affectionate bear pair on this colored polyresin holder adds a sweet touch to your table.  Measures 5Â½""W x 5""D x 4Â¾""H; 1Â¾""W napkin slot. ~",,,,,
DS15064,woodland-bear-toothbrush-holder,Woodland Bear Toothbrush Holder,"A Black Forest Decor exclusive - Perfect for a woodland bath, this polyresin toothbrush holder features the look of birch bark with embossed black bears and evergreens. 5 1/4âW x 3 1/4âD x 4 2/3âH",,,,,
DS22241,moose-metal-curtain-tiebacks,Moose Metal Curtain Tie Backs,"Detailed moose accents add rustic appeal to this wrought iron window hardware. Includes extendable heavy duty rod, two brackets, screws and drywall anchors. 9""W x 4 1/2""D x 5 3/4""H",,,,,
MBCC5276,birch-bear-oval-rug,Birch Bear Oval Rug,"Exclusive - Accent your kitchen or bath with these Durafiber nylon rugs in shades of rust, pine, black, brown, beige and taupe with waffled non-slip backing. Machine wash. Measures 20""W x 44""L. ~",,,,,
CARJ1744,bear-and-trees-valance,Bear & Trees Valance,"A Black Forest Decor Exclusive - Adobe 100% polyester microfiber is appliqued and embroidered with bears and pine trees and finished with rustic details on the Bear & Trees Valance.  Tab top.  Machine wash.  Measures 54""W x 15""H. ~",,,,,
CARJB6126,yukon-river-bear-and-moose-drapes,Yukon River Bear & Moose Drapes,"A Black Forest Decor Exclusive - Transform your bedroom with the luxurious woven chenille Yukon River Bear & Moose Drapes in browns, red, black, tan and forest green with wildlife, canoes and leaves accented by a faux leather tab top. Unlined. Dry clean. Includes two 54""W x 82""H panels and two tiebacks. ~",,,,,
BS-50393,blbekeyho,Black Bear Key Holder,"Watch these whimsical black bears guard your keys as the Black Bear Key Holder keeps keys under control. Measures 7 1/2""W x 3 1/2H"".",,,,,
BSB5050108,deer-stone-finish-outlet-cover,Deer Stone Finish Outlet Cover,"Deer silhouettes and hoof prints are embossed on the hand-cast resin Deer Stone Finish Outlet Cover with a rustic stone look.  Measures 3Â¼""W x Â½""D x 5""H. ~",,,,,
COTB0516FR,fish-profile-towel-bar-16-inch,Fish Profile Towel Bar - 16 Inch,"Create an outdoorsy mood in your bathroom with the Fish Profile Towel Bar - 16 Inch, enhanced with a bar supported by a fish on either side in a frontier rust finish.
<ul><li>Metal</li>
<li>16""W</li>
<li>Frontier Rust finish</li>
</ul> ~ Ships from the manufacturer. Allow 3 to 4 weeks. Cannot express ship.",,,,,
DS10853,,Laid-Back Bear Canoe Key Rack - CLEARANCE,"Exclusive - A well-prepared black bear takes a relaxing ride on this painted polyresin canoe key rack with three metal hooks. Measures 17Â¾""W x 2Â¾""D x 6Â¾""H. ~",,,,,
DS14002,antler-pillar-candle-holder,Antler Pillar Candle Holder,"A Black Forest Decor Exclusive - Add a touch of candlelight with the polyresin pillar holder supported by graceful faux antlers. Holds one 3"" pillar candle (not included). Sold individually. Measures 6Â¼""W x 6""D x 14""H. ~",,,,,
HXDI1810SB,black-bear-forest-serving-bowl,Black Bear Forest Serving Bowl,"Hand-painted black bear scenes and scalloped edges make the terracotta ceramic Black Bear Forest Serving Bowl a welcoming touch in your kitchen.  Dishwasher, oven and microwave safe.  Measures 10Â¾"" Dia. x 4""H. ~",,,,,
LROWE03INSG5076,zigzag-diamonds-rug-5-x-8,Zigzag Diamonds Rug - 5 x 8,"The Zigzag Diamonds Rug - 5 x 8 enhances your southwestern den with a relaxed, yet refined cream, indigo, sage, and terracotta design with a meticulously hand-knotted texture on a hand-woven base.
<ul><li>Hand woven jute/wool with no backing</li>
<li>5'W x 7'6""L</li>
<li>Spot clean and vacuum carefully without beater bar; professional cleaning recommended.</li>
<li>Multicolor</li>
<li>Long-wearing durability</li>
<li>Rug pad recommended for use on hard floor</li>
</ul> ~ Ships from the manufacturer. Allow 1 week. Cannot express ship.",,,,,
WW8209208901,misty-forest-dinnerware-set-16-pcs,Misty Forest Dinnerware Set (16 Pcs),"This crisp white porcelain dinnerware with a lakeside forest scene brings the peace of nature to your table.  Sixteen-piece set includes four dinner plates, four salad plates, four soup bowls and four mugs. ~ Ships from the manufacturer.  Allow 1 week.  Cannot express ship.",,,,,
RE1688,,Western Horses Napkin Rings (4 pcs),"Exclusive - Set your ranch table with this set of four hand-painted polyresin horse heads with western emblems.  Measures Approx. 2""W x 2""D x 2""H. ~",,,,,
RE844,black-bear-paper-towel-holder,Black Bear Paper Towel Holder,"Three bears embark on an adventure on the hand-painted polyresin Black Bear Paper Towel Holder.  Measures 9 1/2""W x 5 1/2""D x 16""H. ~",,,,,
MWGCKFLM,southwestern-flame-tapestry-coverlet-king,Southwestern Flame Tapestry Coverlet - King,"Exclusive - A large-scale geometric tapestry in red, sage, orange and cream meets soft faux leather to create this luxurious southwest bedding. Machine wash coverlets and sham.  Measures 106""W x 90""L. ~",,,,,
ACAC,antler-ceiling-light-5-light,Antler Ceiling Light (5 Light),"A Black Forest Decor Exclusive - Genuine antlers are mounted on a log-slice base to provide overhead light and plenty of lodge appeal on the Antler 5 Light Ceiling Light.  Uses five 40-watt max candelabra bulbs.  Made in the USA.  Size may vary.  Measures 18-20""W x 18-20""D x 6-7""H. ~ Ships from the manufacturer.  Allow 2 weeks.  Cannot express ship or ship to Alaska.",,,,,
CE8995810592,sunset-range-quilt-king,Sunset Range Quilt - King,"Exclusive - Colorful paisley in shades of tangerine, coral, gold and green meets brown faux leather in this western collection.  Machine wash; Dry clean pillows and Euro sham.  Dimensions available online.  Measures 108""W x 92""L. ~",,,,,
BN73080642,sun-valley-southwest-chair-pad,Sun Valley Southwest Chair Pad,"A Lone Star Western Decor Exclusive - The southwest tapestry Sun Valley Southwest Chair Pad features super-comfy latex foam fill with solid microsuede ties and backing.  Pattern placement may vary.  Handmade in the USA from imported materials.  Measures approx. 17""W x 15""D x 2Â½""H. ~",,,,,
DS21489,metal-star-and-scroll-wall-hanging,Metal Star & Scroll Wall Hanging,"Exclusive - Bring western style to your wall with elegant scrolls and a classic star on this generously-sized metal wall art in a dark brown finish.  Measures 51""W x 25""H. ~",,,,,
DS21725,0.00,Turquoise Cross Metal Towel Bar,"A Lone Star Western Decor Exclusive - Spanish-style crosses are embellished with turquoise colored stones and rhinestones on this dark brown metal hardware.  Dimensions available online.  Measures 27Â¼""W x 3""D x 6Â¾""H. ~",,,,,
CARJB61015,sonoran-sky-bed-set-queen,Sonoran Sky Bed Set - Queen,"A Lone Star Western Decor Exclusive - Inspired by the desert sunset, the woven chenille Sonoran Sky Queen Bed Set in vivid red, orange, turquoise and cream is accented with brown faux leather, beading, fringe, embroidery and genuine turquoise stones.  Bed set includes 92""W x 96""L comforter, 60""W x 80""L x 15""H bedskirt, two 20""W x 27""L standard shams and 14"" x 26"" accent pillow.  Dry clean. ~",,,,,
CARJB6414,rocky-ridge-moose-and-bear-valance,Rocky Ridge Moose & Bear Valance,"Exclusive - Featuring stripes of bears, moose and geometrics in warm burgundy, pine green, black, gold and tan, the poly woven chenille Rocky Ridge Bear & Moose Valance beautifully captures lodge style.  Dry clean.  Measures 54""W x 18""H. ~",,,,,
CVRUS59BR,forest-wildlife-lotion-pump,Forest Wildlife Lotion Pump,"Exclusive - Bring elegance to your lodge bath with these resin accessories featuring raised wildlife scenes and a beautiful bronze and brown finish with laced details.  Measures 3 1/3""Dia. x 8Â¼""H. ~",,,,,
LMSW94X6,zapotec-rug-4-x-6,Zapotec Rug - 4 x 6,"Give your family room southwestern flair with the Zapotec Rug - 4 x 6, detailed with intricate geometrics in shades of midnight blue, ivory, gray and deep salmon.
<ul><li>100% New Zealand wool and colorfast Swiss chrome dyes</li>
<li>Hand-knotted</li>
<li> 4'W x 6'L</li>
<li>Vacuum regularly without the beater brush; Spot clean with warm soapy water</li>
<li>Midnight blue, ivory, gray and deep salmon</li>
</ul> ~ Ships from the manufacturer. Allow 1 to 2 weeks.",,,,,
MUMMRCHBH,antler-curtain-tie-backs-set-of-2,Antler Curtain Tie Backs (Set of 2),"Cast from real antlers, the resin Antler Curtain Tie Backs are meticulously finished for authenticity.  All hardware included.  Set of two measure 8Â½""W x 2Â½""D x 10""H each. ~",,,,,
SIX2590,western-ranch-double-switch-plate,Western Ranch Double Switch Plate,"Exclusive - These hand-painted resin switch covers feature fun horseshoe, star and barbed wire designs. Screws included.  Measures 5Â½""W x 5Â¼""H. ~",,,,,
VVCL3404,vvcl3404,Vintage Boat Motor Lamp,"Ideal for the lake house or avid boater's office, the Vintage Boat Motor Lamp brings a bit of nostalgia into a room.  This 32â tall lamp is finished in Antique Red with Aged Walnut antiqueing, then topped with a 17âW x 9âD x 11 1/2""H burlap shade.  An authentic fishing lure  and bobber finial completes the package. Uses one 3-way 100-watt bulb.  ~ Allow 2 weeks.",,,,,
WW5227755075,,Bare Feet Black Bear Tin Sign,"Greet your guests with the vintage-style Bare Feet Black Bear Tin Sign in an antiqued finish.  Ready to hang.  Measures 12Â½""W x 16""H. ~",,,,,
YG15850,deer-wood-silhouette-wall-art,Deer Wood Silhouette Wall Art,"Exclusive - A cream bear or stag silhouette contrasts with weathered planks on this wood wall art with a charming vintage look. Measures 11Â¾""W x 1Â½""D x 15Â¾""H each. ~",,,,,
KE1772BLH,ke1772blh,Mojave Black Hand Towel,A Lone Star Western Decor Exclusive - 100% cotton in deep black sets off warm cocoa and sand southwest embroidery and blanket stitch trim on the luxurious Mojave Black Hand Towel that feels as great as it looks.Â  Poly/cotton design and trim.Â  Machine washable.Â  Measures 15âW x 30âH.  ~,,,,,
DS13110,pistol-toilet-brush,Pistol Toilet Brush,"Exclusive - Bring Wild West spirit to your cleaning with this polyresin set featuring a vintage pistol handle with plastic brush head and a spur and horseshoe holder. Measures 4""W x 6Â¼""D x 18Â¾""H. ~",,,,,
DS13615,bear-climbing-paper-towel-holder,Bear Climbing Paper Towel Holder,"Two bears on a mission for honey climb up this polyresin paper towel holder. 8 3/5""W x 8 1/2""D x 15 3/5""H",,,,,
DS52439,feather-cabinet-pull,Feather Cabinet Pull,"Add a natural element to your cabin drawers withÂ this cast iron pull. 6 2/3""W x 1 1/2""D x 1 1/4""H with a 4"" center",,,,,
2VX736425561788,red-river-southwestern-tan-fringed-boudoir-pillow,Red River Southwestern Tan Fringed Boudoir Pillow,"Native American-inspired designs in earthy shades of rust, turquoise, black and tan combined with solid tan and tasseled fringe give the poly Red River Southwestern Tan Fringed Boudoir Pillow with cotton backing a serene look. Dry clean. Measures 14""W x 20""L. ~",,,,,
RE1576,jq-wright-fishing-waste-basket,JQ Wright Fishing Waste Basket,"Vintage fishing artwork adorns the tin JQ Wright Fishing Waste Basket inside and out for the perfect finishing touch.  Measures 8""W x 7""D x 10Â½""H. ~",,,,,
RE570,bear-canoe-fishing-salt-and-pepper-shakers,Bear Canoe Fishing Salt & Pepper Shakers,"A joyous black bear in a birch bark canoe lands a catch on this hand-painted polyresin holder with glass salt and pepper shakers. Measures 7""W x 6""D x 5""H. ~",,,,,
RH13522,desert-jewel-accent-rug,Desert Jewel Accent Rug,Exclusive - Add southwest style underfoot with the 65% cotton/35% poly Desert Jewel Accent Rug with cotton backing. Spot clean. Measures 2'W x 3'L. ~,,,,,
WRWD24582,yellowstone-ii-tie-back,Yellowstone II Tie Back,"Create a tribal mood in your bedroom with the Yellowstone II Tie Back, enhanced with brown faux leather. <ul><li>100% polyester</li> <li>Brownstone faux leather</li> <li>3""W x 20""L</li> <li>Made in the USA</li> </ul> ~ Ships from the manufacturer. Allow 3 to 5 weeks. Cannot express ship.",,,,,
KM02576170006RT,,Realtree Xtra Camo Tissue Box - CLEARANCE,Durable resin construction. ~,,,,,
MWCFCBRF,black-bear-family-mountain-chair-cover,Black Bear Family Mountain Chair Cover,"A Black Forest Decor Exclusive - Transform your chairs into works of art with the acrylic/poly tapestry Black Bear Family Mountain Chair Cover depicting a black bear family by artist Greg Giordano.  Made in the USA.  Machine wash.  Measures 70""W x 90""L. ~",,,,,
